Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
34	-138.51298	1441023600.0	-44.855038	-5776947000.0	325.53333	-83.66129	0.0	-83.66129	-83.66129	175000	3.4588622e-05	3.3245466e+17	-0.0026626661	0.0	0.847912	0.015741106	0.26639998	4.0	2053.402733564377
35	-72.386345	14.901564	-51.319504	-97.68088	354.5	-83.66129	0.0	-83.66129	-83.66129	180000	4.869995e-05	4974.837	-0.004048071	0.0	0.8483792	0.006346164	0.047199998	79.0	2113.4849302768707
36	-69.81048	17.02909	-48.87163	-99.45195	354.2857	-83.66129	0.0	-83.66129	-83.66129	185000	6.794853e-05	5038.434	-0.0033782818	0.0	0.8403171	0.00880406	0.058	79.0	2173.487203836441
37	-69.91673	13.185499	-49.548424	-100.46196	331.2143	-83.66129	0.0	-83.66129	-83.66129	190000	0.00015797118	4813.422	-0.0054443087	0.0	0.8410649	0.009151051	0.0742	79.0	2233.734045982361
38	-69.57893	19.986849	-42.047157	-105.4071	321.93332	-83.66129	0.0	-83.66129	-83.66129	195000	-6.2811276e-05	4806.3687	-0.0032163025	0.0	0.83924764	0.007487599	0.0382	79.0	2294.1073105335236
39	-65.99182	7.735063	-54.402954	-84.68629	307.3125	-83.66129	0.0	-83.66129	-83.66129	200000	-5.3494263e-05	4928.939	-0.0043911836	0.0	0.8301174	0.005321021	0.0404	79.0	2354.6478612422943
40	-67.135345	12.810974	-46.943916	-88.16754	311.6875	-83.66129	0.0	-83.66129	-83.66129	205000	0.00017941894	4961.3066	-0.004577899	0.0	0.8298773	0.0043051476	0.0508	79.0	2415.3120567798615
41	-68.01078	15.063221	-38.028484	-94.834625	311.375	-83.66129	0.0	-83.66129	-83.66129	210000	0.00029634245	4923.727	-0.0050836136	0.0	0.8028874	0.006767195	0.067	79.0	2475.882301568985
42	-125.39005	658.25073	-43.983463	-2858.1128	278.94116	-83.66129	0.0	-83.66129	-83.66129	215000	0.0001465744	74968.06	-0.0036746138	0.0	0.7898621	0.0049508917	0.0378	79.0	2537.1632268428802
43	-65.25446	15.00625	-48.570023	-94.72337	298.5625	-83.66129	0.0	-83.66129	-83.66129	220000	0.0001433075	4820.9526	-0.003678613	0.0	0.8071298	0.0065565915	0.045399997	79.0	2598.3589341640472
44	-61.43768	12.507082	-40.593628	-86.967545	278.17648	-83.66129	0.0	-83.66129	-83.66129	225000	7.025299e-05	4827.2407	-0.005947282	0.0	0.79883397	0.007946509	0.0598	79.0	2660.832019329071
