Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	-136.0948	3340598200000.0	-62.63853	-11426828000000.0	441.18182	-68.7897	0.0	-68.7897	-68.7897	195000	1.642456e-05	1.4384728e+24	-0.0036564239	0.0	0.72461706	0.0018218604	0.029	79.0	2264.4445214271545
39	-156.37627	1594375900000.0	-63.398647	-5073339000000.0	547.2222	-68.7897	0.0	-68.7897	-68.7897	200000	0.00035052336	2.5867975e+23	-0.002554173	0.0	0.72942436	0.020376397	0.27199998	5.0	2322.6876561641693
40	-123.1591	57.04294	-60.928642	-221.19554	486.0	-68.7897	0.0	-68.7897	-68.7897	205000	9.4247436e-05	2490.084	-0.0041048797	0.0	0.729807	0.008067509	0.0626	79.0	2381.782300233841
41	-96.59373	21.391983	-64.18208	-139.94252	396.5	-68.7897	0.0	-68.7897	-68.7897	210000	0.0002410202	2654.7502	-0.003953824	0.0	0.72834885	0.0098711075	0.0764	79.0	2441.3726873397827
42	-96.84754	27.795885	-56.902924	-145.95695	383.76923	-68.7897	0.0	-68.7897	-68.7897	215000	0.00016353378	2705.1235	-0.0047730063	0.0	0.71874243	0.010320386	0.074	79.0	2501.138564348221
43	-74.61799	22.574013	-50.306087	-125.28414	316.26666	-68.7897	0.0	-68.7897	-68.7897	220000	-0.00015462645	2857.6553	-0.0034218107	0.0	0.72197556	0.0062273443	0.058799997	79.0	2561.662355661392
44	-82.56347	26.90362	-45.303017	-125.56675	340.64285	-68.7897	0.0	-68.7897	-68.7897	225000	-0.0002123703	2742.4578	-0.0045176814	0.0	0.7201794	0.0056225196	0.0568	79.0	2620.724266767502
45	-72.877594	15.414987	-44.1608	-106.41381	306.625	-68.7897	0.0	-68.7897	-68.7897	230000	5.2529907e-05	2928.5056	-0.0050383145	0.0	0.7179782	0.008715602	0.085599996	79.0	2680.8496770858765
46	-81.55958	30.70942	-49.99349	-150.62057	331.5	-68.7897	0.0	-68.7897	-68.7897	235000	3.3154298e-05	2699.6738	-0.0052615413	0.0	0.7124771	0.006625458	0.056599997	79.0	2741.098087787628
47	-75.574066	23.408443	-51.15883	-137.4738	315.4	-68.7897	0.0	-68.7897	-68.7897	240000	0.00021356506	2827.9854	-0.0042805555	0.0	0.7064144	0.0023006687	0.040999997	79.0	2802.387831926346
48	-81.57473	27.94601	-47.150757	-145.0837	327.93332	-68.7897	0.0	-68.7897	-68.7897	245000	-0.00010912399	2791.2095	-0.003214379	0.0	0.6905253	0.0074098636	0.0446	79.0	2862.548094511032
49	-75.53871	21.506767	-47.291447	-128.54523	306.0625	-68.7897	0.0	-68.7897	-68.7897	250000	8.743591e-05	2846.0007	-0.004138754	0.0	0.67506266	0.006844554	0.0572	79.0	2923.2420330047607
50	-65.7735	21.166739	-36.429306	-114.41251	275.58823	-68.7897	0.0	-68.7897	-68.7897	255000	-4.6788024e-05	2894.3252	-0.0038946045	0.0	0.6707041	0.012070943	0.072	79.0	2984.2400484085083
51	-57.831104	22.773335	-39.878677	-144.87604	249.65	-68.7897	0.0	-68.7897	-68.7897	260000	3.68927e-05	3133.208	-0.004607568	0.0	0.6766514	0.004248812	0.0396	79.0	3044.997202396393
52	-63.520638	17.783693	-43.552505	-106.4688	265.44446	-68.7897	0.0	-68.7897	-68.7897	265000	-7.774353e-05	2945.4543	-0.003933389	0.0	0.66418195	0.009279292	0.0678	79.0	3105.6264927387238
53	-56.811127	16.41852	-35.73024	-95.74252	237.71428	-68.7897	0.0	-68.7897	-68.7897	270000	0.00039233398	3130.1152	-0.007947048	0.0	0.6750228	0.010644562	0.0986	79.0	3167.2336559295654
54	-59.81081	12.3872385	-37.6639	-86.34658	237.71428	-68.7897	0.0	-68.7897	-68.7897	275000	0.0001331665	3047.666	-0.0057384153	0.0	0.6713353	0.006456758	0.066599995	79.0	3228.7839620113373
55	-58.986416	12.4429	-42.168064	-85.29554	235.57143	-68.7897	0.0	-68.7897	-68.7897	280000	0.0004002655	3036.3486	-0.0044300933	0.0	0.6551383	0.0086849425	0.048	79.0	3289.9883394241333
56	-60.011528	12.189476	-40.16787	-84.92755	234.61905	-68.7897	0.0	-68.7897	-68.7897	285000	0.00021662597	2990.2808	-0.003804991	0.0	0.6452076	0.0085286945	0.0738	79.0	3351.1353499889374
57	-59.877613	11.812233	-40.90581	-80.60744	238.85	-68.7897	0.0	-68.7897	-68.7897	290000	8.732452e-05	2945.9226	-0.0027011947	0.0	0.6412428	0.004674119	0.0368	79.0	3412.163689851761
58	-67.549324	15.132468	-48.529152	-94.06343	256.1579	-68.7897	0.0	-68.7897	-68.7897	295000	0.00025238036	2838.2761	-0.0051922463	0.0	0.641077	0.0053982898	0.038799997	79.0	3474.1736857891083
59	-65.266266	16.157972	-42.051556	-101.15302	261.1579	-68.7897	0.0	-68.7897	-68.7897	300000	-7.991028e-06	2953.894	-0.005026553	0.0	0.62650245	0.0056440644	0.0422	79.0	3535.521856069565
60	-68.7352	15.522779	-44.52685	-98.969795	264.27777	-68.7897	0.0	-68.7897	-68.7897	305000	6.1335755e-05	2807.7036	-0.004406494	0.0	0.6087517	0.009955397	0.0696	79.0	3596.3029358386993
61	-64.050255	12.977549	-44.777683	-89.948166	253.05263	-68.7897	0.0	-68.7897	-68.7897	310000	-5.596542e-05	2884.2783	-0.0057589407	0.0	0.6140106	0.007842335	0.076	79.0	3657.524822950363
62	-60.652046	9.6957	-47.114025	-84.79176	244.4	-68.7897	0.0	-68.7897	-68.7897	315000	-0.0001214508	2980.0708	-0.003114502	0.0	0.6025982	0.0051739407	0.044999998	79.0	3718.997902870178
63	-60.609993	13.738204	-41.173992	-93.994896	232.2381	-68.7897	0.0	-68.7897	-68.7897	320000	-5.616455e-05	2922.9272	-0.0037473876	0.0	0.6032676	0.010010298	0.074999996	79.0	3779.9999010562897
64	-58.35607	7.0621862	-45.58312	-71.98856	236.42857	-68.7897	0.0	-68.7897	-68.7897	325000	0.00018653565	3063.594	-0.0036376189	0.0	0.6131133	0.006995764	0.0602	79.0	3841.5787377357483
65	-53.925243	7.32117	-39.624607	-65.37611	219.13637	-68.7897	0.0	-68.7897	-68.7897	330000	0.00014183501	3051.0483	-0.007334857	0.0	0.60631543	0.0032915797	0.044999998	79.0	3903.0468306541443
66	-57.236084	6.802163	-46.548626	-75.37086	220.54546	-68.7897	0.0	-68.7897	-68.7897	335000	-5.8177182e-05	2972.5044	-0.006502218	0.0	0.58947325	0.0065638563	0.0756	79.0	3965.1405556201935
67	-49.79704	8.94387	-35.051422	-66.87143	205.5	-68.7897	0.0	-68.7897	-68.7897	340000	-0.00022953795	3167.6282	-0.0042955824	0.0	0.5672405	0.0065316143	0.0394	79.0	4028.000975370407
68	-54.979202	9.415996	-39.468487	-72.93673	219.59091	-68.7897	0.0	-68.7897	-68.7897	345000	0.00010744018	3027.3074	-0.00387946	0.0	0.5585978	0.009446942	0.0758	79.0	4089.909623146057
69	-49.94765	8.876555	-32.334282	-64.484085	200.95833	-68.7897	0.0	-68.7897	-68.7897	350000	-0.00018868408	3101.162	-0.005735583	0.0	0.56111574	0.008107703	0.0462	79.0	4152.035885334015
70	-49.01088	7.6622972	-37.73809	-68.51929	199.92	-68.7897	0.0	-68.7897	-68.7897	355000	-7.364502e-05	3219.9883	-0.003771919	0.0	0.54488826	0.00899542	0.072399996	79.0	4214.638297080994
71	-48.107624	9.330375	-32.913246	-65.55268	191.23077	-68.7897	0.0	-68.7897	-68.7897	360000	-0.0001603096	3187.8071	-0.005681737	0.0	0.5466892	0.0057006255	0.0512	79.0	4277.43882060051
72	-50.28589	9.394093	-35.171516	-68.00574	195.28	-68.7897	0.0	-68.7897	-68.7897	365000	-3.8137816e-05	3080.15	-0.0068618455	0.0	0.5303232	0.009684399	0.0902	79.0	4340.761335611343
73	-45.701073	6.4509277	-33.96156	-58.046917	180.18518	-68.7897	0.0	-68.7897	-68.7897	370000	0.00034340133	3181.554	-0.0036039818	0.0	0.5267038	0.0029783926	0.0536	79.0	4403.875301837921
74	-46.24251	8.699377	-32.41915	-63.373283	176.89285	-68.7897	0.0	-68.7897	-68.7897	375000	0.0001232605	3178.1704	-0.0049052862	0.0	0.5140499	0.0064067305	0.0426	79.0	4467.061924934387
75	-48.378666	7.37807	-34.17531	-60.124123	183.88889	-68.7897	0.0	-68.7897	-68.7897	380000	0.000490567	3132.6262	-0.0053728228	0.0	0.5087662	0.00789534	0.0726	79.0	4530.855604171753
76	-46.993244	7.518472	-33.80682	-60.952473	183.37038	-68.7897	0.0	-68.7897	-68.7897	385000	-9.3255614e-05	3178.653	-0.005208777	0.0	0.52097684	0.0086740935	0.0722	79.0	4594.34735918045
77	-44.143932	7.712656	-33.941566	-61.162945	178.32143	-68.7897	0.0	-68.7897	-68.7897	390000	9.630279e-05	3296.5923	-0.0029868407	0.0	0.52705854	0.0044011944	0.042	79.0	4657.703969955444
78	-46.56722	6.3116255	-36.33455	-59.1128	187.53847	-68.7897	0.0	-68.7897	-68.7897	395000	0.00027553175	3191.6062	-0.0040852856	0.0	0.51947665	0.0046591787	0.0448	79.0	4720.252884864807
79	-47.501057	7.539229	-33.954056	-63.981647	190.15384	-68.7897	0.0	-68.7897	-68.7897	400000	-0.000387236	3192.644	-0.005357141	0.0	0.5209295	0.009354229	0.0744	79.0	4782.973451375961
80	-47.243793	5.9769764	-36.19157	-54.409405	193.08	-68.7897	0.0	-68.7897	-68.7897	405000	-0.00020178527	3163.0195	-0.0035419813	0.0	0.5215876	0.0051532723	0.036399998	79.0	4845.505405187607
