Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
86	-40.783665	12.008913	-21.25917	-72.96422	122.775	-78.19353	7.6293945e-06	-78.19352	-78.19352	435000	8.282471e-06	4070.9192	-0.0049868617	0.0	0.44792908	0.0039730826	0.0338	79.0	5721.082502126694
87	-41.80147	10.518044	-21.653908	-64.15056	122.15	-78.19353	7.6293945e-06	-78.19352	-78.19352	440000	1.1694336e-05	4032.5815	-0.004849383	0.0	0.4451411	0.005833731	0.036199998	79.0	5795.158348560333
88	-40.8455	8.853088	-25.251385	-68.23424	123.825	-78.19353	7.6293945e-06	-78.19352	-78.19352	445000	-2.6123046e-06	4119.342	-0.0054767514	0.0	0.4280475	0.008146264	0.072399996	79.0	5869.390429258347
89	-41.623116	11.785917	-21.934996	-71.49913	121.48781	-78.19353	7.6293945e-06	-78.19352	-78.19352	450000	5.5847164e-07	4059.8728	-0.0050279903	0.0	0.43218106	0.0059283255	0.0394	79.0	5942.874926805496
90	-40.04081	9.170574	-23.129683	-63.67425	117.52381	-78.19353	7.6293945e-06	-78.19352	-78.19352	455000	-1.083374e-07	4113.5063	-0.005546196	0.0	0.42539144	0.009718257	0.0694	79.0	6017.222578048706
91	-43.693707	9.236014	-25.679998	-59.221592	124.948715	-78.19353	7.6293945e-06	-78.19352	-78.19352	460000	-1.5216064e-05	3924.643	-0.003921454	0.0	0.43375143	0.0067019835	0.0696	79.0	6090.756007671356
92	-43.32701	10.106742	-22.03153	-65.41742	127.84615	-78.19353	7.6293945e-06	-78.19352	-78.19352	465000	-3.071289e-05	4045.72	-0.00344989	0.0	0.4447015	0.00710047	0.0484	79.0	6163.601019382477
93	-45.129204	9.6291065	-27.968697	-66.12601	128.0	-78.19353	7.6293945e-06	-78.19352	-78.19352	470000	-2.0875548e-05	3883.6135	-0.004551959	0.0	0.4489321	0.0062777684	0.057	79.0	6234.412212133408
94	-39.527065	9.596694	-22.597185	-58.107635	117.11905	-78.19353	7.6293945e-06	-78.19352	-78.19352	475000	-2.180481e-05	4110.6714	-0.00593461	0.0	0.4527424	0.0056043766	0.049399998	79.0	6305.860790252686
95	-40.963932	9.922681	-24.883427	-63.847794	121.19512	-78.19353	7.6293945e-06	-78.19352	-78.19352	480000	1.4907837e-05	4117.2803	-0.0055907895	0.0	0.42796186	0.0029187922	0.0372	79.0	6376.8790810108185
96	-41.851868	9.652567	-22.897543	-60.515007	123.925	-78.19353	7.6293945e-06	-78.19352	-78.19352	485000	2.0812988e-05	4054.0264	-0.0038059081	0.0	0.41337037	0.0049023824	0.0486	79.0	6448.142391204834
97	-46.574127	9.53688	-25.204863	-61.81312	129.78947	-78.19353	7.6293945e-06	-78.19352	-78.19352	490000	-2.4218749e-05	3866.5095	-0.004319336	0.0	0.41659376	0.008289292	0.0716	79.0	6519.759593486786
98	-41.784546	8.240363	-24.596907	-55.141563	117.809525	-78.19353	7.6293945e-06	-78.19352	-78.19352	495000	1.0687256e-05	4041.297	-0.002644873	0.0	0.4313291	0.0035815767	0.031999998	79.0	6592.178601026535
99	-39.41966	9.818602	-22.226297	-60.45664	117.2619	-78.19353	7.6293945e-06	-78.19352	-78.19352	500000	-4.7332765e-06	4120.194	-0.0044183517	0.0	0.43460703	0.006829431	0.0466	79.0	6666.966152667999
100	-40.519196	8.783103	-23.558647	-53.67563	118.333336	-78.19353	7.6293945e-06	-78.19352	-78.19352	505000	2.2332762e-05	4089.1956	-0.0046148254	0.0	0.43343836	0.005439151	0.049999997	79.0	6741.259015083313
101	-39.716545	9.6845875	-23.763716	-76.29128	112.931816	-78.19353	7.6293945e-06	-78.19352	-78.19352	510000	7.0404053e-06	4116.4473	-0.005897151	0.0	0.44259623	0.007461203	0.070999995	79.0	6814.683402061462
102	-42.46955	7.7743206	-23.618954	-57.905594	115.83721	-78.19353	7.6293945e-06	-78.19352	-78.19352	515000	-3.3999633e-05	4007.3855	-0.0068559535	0.0	0.42767686	0.00540916	0.075399995	79.0	6890.520736455917
103	-41.96053	8.823697	-23.202526	-60.71725	117.190475	-78.19353	7.6293945e-06	-78.19352	-78.19352	520000	1.8645476e-05	3973.8167	0.0038916906	0.0	0.4161993	0.015609521	0.27539998	2.0	6960.562730312347
104	-37.11563	7.5414596	-24.205658	-54.07364	106.934784	-78.19353	7.6293945e-06	-78.19352	-78.19352	525000	-3.3569336e-08	4163.892	-0.005126931	0.0	0.416158	0.005346944	0.042	79.0	7031.231732130051
105	-38.25673	7.341028	-21.487083	-55.03843	107.86957	-78.19353	7.6293945e-06	-78.19352	-78.19352	530000	2.1713256e-06	4142.052	-0.004766377	0.0	0.40553936	0.0035921477	0.0276	79.0	7101.6828870773315
106	-36.37549	7.5038123	-19.941292	-49.731373	103.4375	-78.19353	7.6293945e-06	-78.19352	-78.19352	535000	-6.222534e-06	4213.9873	-0.004562213	0.0	0.40327743	0.008143649	0.060999997	79.0	7172.928397655487
107	-38.925835	8.239474	-21.888895	-53.364346	108.755554	-78.19353	7.6293945e-06	-78.19352	-78.19352	540000	-3.6508176e-05	4047.891	-0.004789837	0.0	0.4100918	0.0035886664	0.0328	79.0	7243.100901126862
108	-39.025875	8.351691	-21.248974	-53.29623	110.86667	-78.19353	7.6293945e-06	-78.19352	-78.19352	545000	-3.1272887e-06	4130.5537	-0.0053629475	0.0	0.39703462	0.004840586	0.058	79.0	7313.859483718872
109	-40.97233	8.435305	-25.005974	-54.84223	114.48837	-78.19353	7.6293945e-06	-78.19352	-78.19352	550000	-1.1572265e-05	3996.316	-0.004759906	0.0	0.38448882	0.003838143	0.036	79.0	7384.217204809189
110	-40.12395	9.6546545	-25.265787	-60.440796	112.860466	-78.19353	7.6293945e-06	-78.19352	-78.19352	555000	1.2817382e-07	3979.5422	-0.0040395446	0.0	0.37203228	0.004151609	0.0324	79.0	7453.783647537231
