Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
54	-77.94247	3.4179986	-72.803505	-83.76096	298.6875	-27.167175	7.6293945e-06	-27.167168	-27.167168	275000	-5.311584e-06	193.69447	-0.0029059157	0.0	0.7071038	0.004314507	0.0356	79.0	3371.1907267570496
55	-76.06909	3.1903534	-71.88461	-85.62669	292.11765	-27.167175	7.6293945e-06	-27.167168	-27.167168	280000	-1.876831e-06	203.29863	-0.0054303575	0.0	0.7013743	0.0049419263	0.049999997	79.0	3434.1103715896606
56	-76.836006	4.6942954	-68.46596	-84.077614	292.29413	-27.167175	7.6293945e-06	-27.167168	-27.167168	285000	3.5476683e-06	202.4856	-0.0039344607	0.0	0.68419474	0.0062163374	0.0712	79.0	3496.7043619155884
57	-74.04411	4.0667553	-66.27959	-79.19409	280.05884	-27.167175	7.6293945e-06	-27.167168	-27.167168	290000	5.5587766e-06	193.4649	-0.0047690244	0.0	0.6798076	0.0054544797	0.043199997	79.0	3559.194506883621
58	-71.53339	3.2289171	-66.48187	-78.64807	272.5	-27.167175	7.6293945e-06	-27.167168	-27.167168	295000	-1.6647338e-05	207.6698	-0.0043156003	0.0	0.6637362	0.008034184	0.0698	79.0	3623.464515209198
59	-72.17927	5.0762367	-64.76759	-86.60003	270.22223	-27.167175	7.6293945e-06	-27.167168	-27.167168	300000	2.4353026e-06	197.43622	-0.0036529466	0.0	0.6592247	0.0077512115	0.065	79.0	3686.4231514930725
60	-75.80874	5.6739483	-67.59644	-90.36717	279.41177	-27.167175	7.6293945e-06	-27.167168	-27.167168	305000	1.2953185e-05	178.17665	-0.0040501314	0.0	0.65039206	0.00508235	0.0404	79.0	3748.9991919994354
61	-82.4907	13.836494	-69.408646	-132.56616	288.29413	-27.167175	7.6293945e-06	-27.167168	-27.167168	310000	9.912109e-06	153.94472	-0.0055648773	0.0	0.6301714	0.0053164815	0.0524	79.0	3811.8164463043213
62	-75.868	5.8841605	-66.945496	-93.117645	276.22223	-27.167175	7.6293945e-06	-27.167168	-27.167168	315000	9.731292e-07	179.96896	-0.0026652305	0.0	0.61556405	0.0067275646	0.036599997	79.0	3874.960343837738
63	-396.93112	1306.0737	-65.83062	-5780.3066	267.94446	-27.167175	7.6293945e-06	-27.167168	-27.167168	320000	-4.1381836e-06	320350.4	-0.002766948	0.0	0.6146456	0.016725238	0.1898	4.0	3936.602319955826
64	-76.70575	4.3647013	-69.292946	-84.44837	284.41177	-27.167175	7.6293945e-06	-27.167168	-27.167168	325000	-1.0726929e-05	184.85463	-0.0035253165	0.0	0.6147617	0.0057215746	0.0402	79.0	3998.98726272583
65	-75.92336	2.5596433	-70.54342	-80.405045	276.66666	-27.167175	7.6293945e-06	-27.167168	-27.167168	330000	-7.019043e-07	188.84758	-0.002611602	0.0	0.60707486	0.008097285	0.045399997	79.0	4061.7175283432007
66	-82.8048	17.90846	-71.356544	-148.06146	284.47058	-27.167175	7.6293945e-06	-27.167168	-27.167168	335000	-9.422302e-06	171.49182	-0.0025938775	0.0	0.60049194	0.00773488	0.058	79.0	4124.232380867004
67	-73.66492	3.6038804	-64.84559	-79.807045	274.77777	-27.167175	7.6293945e-06	-27.167168	-27.167168	340000	-1.0680389e-05	195.96939	-0.004684375	0.0	0.5961459	0.0066057392	0.0506	79.0	4186.404325723648
68	-76.00766	6.422422	-63.802742	-94.37744	273.3889	-27.167175	7.6293945e-06	-27.167168	-27.167168	345000	5.858612e-06	171.74857	-0.0036350777	0.0	0.5872893	0.0019848244	0.0348	79.0	4249.201294660568
69	-75.55233	3.7250872	-68.68674	-83.9012	278.05884	-27.167175	7.6293945e-06	-27.167168	-27.167168	350000	1.556549e-05	177.45798	-0.003697453	0.0	0.57160693	0.004354193	0.0524	79.0	4311.5875816345215
70	-77.02536	11.217329	-66.80473	-116.98037	271.33334	-27.167175	7.6293945e-06	-27.167168	-27.167168	355000	7.8582764e-07	167.7182	-0.004174616	0.0	0.576414	0.0070074927	0.047399998	79.0	4374.477154493332
71	-72.1281	2.0197382	-67.812126	-75.20631	267.77777	-27.167175	7.6293945e-06	-27.167168	-27.167168	360000	-1.9607543e-05	192.03503	-0.0047320174	0.0	0.5690449	0.0056453124	0.047199998	79.0	4436.954038858414
72	-69.698845	4.1514897	-63.142113	-80.56154	257.78946	-27.167175	7.6293945e-06	-27.167168	-27.167168	365000	-6.585693e-06	194.04877	-0.0024359985	0.0	0.5617077	0.007897946	0.049999997	79.0	4499.629309177399
73	-69.46933	3.014104	-62.20941	-74.94301	257.05264	-27.167175	7.6293945e-06	-27.167168	-27.167168	370000	-6.787109e-06	199.04881	-0.0036417968	0.0	0.567033	0.005653594	0.0552	79.0	4562.217205524445
74	-118.87624	207.85168	-61.922207	-999.4122	251.36842	-27.167175	7.6293945e-06	-27.167168	-27.167168	375000	2.4963379e-06	7843.395	-0.004678259	0.0	0.56016934	0.007334606	0.16499999	79.0	4624.420879602432
75	-68.900856	3.4744635	-61.76293	-76.612274	253.8421	-27.167175	7.6293945e-06	-27.167168	-27.167168	380000	1.2615967e-05	193.38112	-0.004069733	0.0	0.5524335	0.013070248	0.091199994	79.0	4687.02844452858
76	-65.456375	3.5392804	-58.91815	-73.14256	245.4	-27.167175	7.6293945e-06	-27.167168	-27.167168	385000	-6.454468e-07	208.1928	-0.0035333205	0.0	0.55873996	0.009947588	0.0836	79.0	4749.900095462799
77	-68.700264	7.162773	-60.094555	-94.675804	249.78947	-27.167175	7.6293945e-06	-27.167168	-27.167168	390000	-3.1956482e-05	187.89629	-0.0023775424	0.0	0.575796	0.009549997	0.060399998	79.0	4812.247091293335
78	-71.18403	5.1372128	-65.09264	-91.06209	254.26315	-27.167175	7.6293945e-06	-27.167168	-27.167168	395000	-2.4169922e-06	181.7798	-0.0063639893	0.0	0.578482	0.012473948	0.1116	79.0	4874.885738372803
79	-73.70301	4.1290545	-65.530304	-82.47921	265.05554	-27.167175	7.6293945e-06	-27.167168	-27.167168	400000	-1.2207031e-06	181.67982	-0.0047613345	0.0	0.5716064	0.004463264	0.047199998	79.0	4937.7686722278595
80	-81.167015	29.162476	-68.25889	-201.17503	262.5263	-27.167175	7.6293945e-06	-27.167168	-27.167168	405000	6.439209e-07	259.97714	-0.0035244706	0.0	0.54865885	0.008374797	0.056399997	79.0	5000.914515256882
81	-910569340.0	3754373400.0	-65.24328	-16390247000.0	265.5	-27.167175	7.6293945e-06	-27.167168	-27.167168	410000	1.33804315e-05	2.6945627e+18	-0.0031747574	0.0	0.54046524	0.005323771	0.083	79.0	5063.999146461487
82	-70.339455	3.277872	-64.74143	-76.63561	255.21053	-51.792088	3.8146973e-06	-51.79209	-51.79209	415000	-2.1118165e-06	1300.0671	-0.0037126953	149.36096	0.54618657	0.004997756	0.0368	79.0	5127.534718513489
83	-72.23231	2.713255	-67.77633	-77.585335	261.26315	-53.886806	7.6293945e-06	-53.8868	-53.8868	420000	1.7852783e-05	1464.0872	-0.0027906126	0.034301758	0.52603614	0.0063119153	0.0336	79.0	5191.003554105759
84	-374378900000000.0	1543603900000000.0	-66.30233	-6738820300000000.0	266.44446	-53.886806	0.0	-53.886806	-53.886806	425000	9.561157e-06	4.555706e+29	-0.0014530671	0.0	0.52057505	0.015207236	0.2978	6.0	5253.778127908707
85	-6459040500000.0	20442887000000.0	-70.16167	-86586935000000.0	286.47058	-79.714355	0.0	-79.714355	-79.714355	430000	9.1125485e-06	7.840831e+25	-0.0022984955	0.0	0.52032846	0.016557392	0.21	4.0	5316.5188109874725
86	-5326574400000000.0	1.9169047e+16	-75.53956	-7.444145e+16	339.7857	-82.11744	7.6293945e-06	-82.11743	-82.11743	435000	-8.477783e-06	5.565272e+31	-0.0023965742	0.0	0.5201502	0.006044648	0.053799998	79.0	5379.087356805801
87	-7242066500000000.0	2.8048353e+16	-76.04969	-1.15872875e+17	298.875	-107.5449	7.6293945e-06	-107.54489	-107.54489	440000	4.5776368e-08	1.347935e+32	-0.002060718	0.0	0.53770113	0.0021445178	0.0372	79.0	5441.923603773117
88	-15347.511	52897.465	-73.52015	-198589.72	336.6154	-126.871475	7.6293945e-06	-126.87148	-126.87148	445000	1.3244628e-06	337809400.0	-0.004752133	-13888.0	0.54300547	0.005356147	0.0792	79.0	5503.6262493133545
89	-77.17879	3.0561962	-72.81713	-82.322	281.2353	-128.66968	3.0517578e-05	-128.66965	-128.66965	450000	-1.7453003e-05	12193.925	-0.005064511	0.08984375	0.5421984	0.007953316	0.0808	79.0	5566.5671191215515
