Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
45	-1909.4042	122.00325	-1671.1324	-2109.5361	312.33334	-68.83394	7.6293945e-06	-68.83395	-68.83395	184000	8.46243e-06	145979.17	-0.0036063734	0.0	0.8127039	0.004459182	0.05775	79.0	2947.0833139419556
46	-1815.5627	119.38056	-1578.7573	-2020.7855	302.23077	-68.83394	7.6293945e-06	-68.83395	-68.83395	188000	1.5392304e-06	134265.6	-0.003361457	0.0	0.8005619	0.006424821	0.049250003	79.0	3016.9169895648956
47	-1890.1915	124.74452	-1627.9979	-2046.138	308.58334	-68.83394	7.6293945e-06	-68.83395	-68.83395	192000	-2.4204255e-06	148450.78	-0.004520376	0.0	0.816036	0.006172339	0.0675	79.0	3082.337742090225
48	-1815.4584	152.46414	-1606.7634	-2168.492	294.6154	-68.83394	7.6293945e-06	-68.83395	-68.83395	196000	-2.0446778e-06	145657.86	-0.0050380593	0.0	0.801663	0.010484407	0.06825	79.0	3148.5261676311493
49	-1621.1963	92.962975	-1466.9297	-1760.2919	269.85715	-68.83394	7.6293945e-06	-68.83395	-68.83395	200000	2.3040773e-06	123489.51	-0.002514065	0.0	0.8221828	0.0044218674	0.05	79.0	3214.659886598587
50	-1566.9955	76.45351	-1431.3202	-1703.8801	261.86667	-68.83394	7.6293945e-06	-68.83395	-68.83395	204000	-2.351761e-06	115357.81	-0.0037887308	0.0	0.83194125	0.0055263382	0.049750004	79.0	3281.2729642391205
51	-1454.4492	97.32001	-1252.0582	-1610.7148	246.5625	-68.83394	7.6293945e-06	-68.83395	-68.83395	208000	1.9088746e-05	104653.914	-0.0053485036	0.0	0.8385968	0.0059129773	0.06125	79.0	3348.7475543022156
52	-1333.175	75.952095	-1237.1598	-1494.6279	225.82353	-68.83394	7.6293945e-06	-68.83395	-68.83395	212000	-3.7145617e-06	96518.805	-0.006827912	0.0	0.8342819	0.0070138355	0.085	79.0	3417.122564792633
53	-1300.5442	46.775875	-1201.9214	-1395.5183	218.66667	-68.83394	7.6293945e-06	-68.83395	-68.83395	216000	1.7024995e-05	92882.78	-0.0050948737	0.0	0.82536846	0.009418833	0.072500005	79.0	3486.604919195175
54	-1260.9467	70.17629	-1146.2126	-1422.3579	213.44444	-68.83394	7.6293945e-06	-68.83395	-68.83395	220000	-8.898735e-06	89115.06	-0.0051265433	0.0	0.8386191	0.008822963	0.069000006	79.0	3553.5802867412567
55	-1272.8652	65.25671	-1133.8552	-1379.459	215.16667	-68.83394	7.6293945e-06	-68.83395	-68.83395	224000	9.155274e-06	90022.305	-0.005820718	0.0	0.85690707	0.009400377	0.088750005	79.0	3620.846441745758
56	-1220.8278	54.500454	-1128.3438	-1382.4387	208.3158	-68.83394	7.6293945e-06	-68.83395	-68.83395	228000	-1.398039e-05	83882.66	-0.0034041135	0.0	0.8592565	0.0040444643	0.037750002	79.0	3688.347293138504
57	-1209.7904	62.156357	-1125.1036	-1347.6635	199.7	-68.83394	7.6293945e-06	-68.83395	-68.83395	232000	-9.536743e-08	87021.734	-0.0029938002	0.0	0.85282683	0.0077888016	0.062000003	79.0	3756.4863271713257
58	-1162.8611	51.15461	-1057.4985	-1256.9419	186.19048	-68.83394	7.6293945e-06	-68.83395	-68.83395	236000	4.9369337e-06	85648.125	-0.0026679796	0.0	0.8457435	0.0018789193	0.023750002	79.0	3825.081620693207
59	-1162.2394	72.06173	-1052.8997	-1319.839	181.77272	-68.83394	7.6293945e-06	-68.83395	-68.83395	240000	-1.3404847e-05	88919.53	-0.0031782459	0.0	0.8389154	0.0045451242	0.04075	79.0	3894.087152481079
60	-1192.036	82.38501	-1074.2964	-1408.0785	189.7619	-68.83394	7.6293945e-06	-68.83395	-68.83395	244000	-1.5160323e-05	89583.31	-0.0053096754	0.0	0.8201621	0.009161877	0.076500006	79.0	3963.3406887054443
