Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	0.6857143	0.49692935	1.0	-0.1	140.85715	0.47400886	0.093323484	0.6540917	0.32865044	148000	-1.4572145e-06	0.11493947	-0.005322533	-0.016438276	0.766707	0.008446336	0.058500003	79.0	427.0056309700012
37	0.9645161	0.19435315	1.0	-0.1	127.870964	0.39100006	0.081311315	0.5145614	0.22614318	152000	1.411438e-06	0.081162006	-0.0046330113	-0.025856577	0.76809776	0.005863778	0.049750004	79.0	442.8327236175537
38	0.965625	0.19139189	1.0	-0.1	124.40625	0.5384112	0.027997144	0.5811215	0.47917187	156000	1.9073486e-06	0.05897369	-0.0072015766	-0.0068850555	0.7688772	0.007580955	0.07975	79.0	460.32953929901123
39	0.90571433	0.30793583	1.0	-0.1	114.22857	0.5573992	0.041054547	0.6445306	0.4596435	160000	1.4190674e-06	0.067732334	-0.006068493	-0.008107252	0.7517552	0.009171351	0.074750006	79.0	477.93574833869934
40	0.93714285	0.25532693	1.0	-0.1	112.4	0.5559359	0.07775124	0.6828365	0.38099065	164000	4.997254e-07	0.064427175	-0.0043149604	-0.005620189	0.7310412	0.0033860204	0.04475	79.0	495.6630687713623
41	0.9685715	0.18325849	1.0	-0.1	112.22857	0.5624711	0.015067233	0.58207196	0.52271694	168000	-1.0604859e-06	0.04965662	-0.0051951525	-0.0043564737	0.7269013	0.0062639723	0.051500004	79.0	514.0021841526031
42	0.93888885	0.25196755	1.0	-0.1	108.77778	0.57195836	0.06022231	0.63279426	0.35026595	172000	4.3487552e-07	0.0637706	-0.00524749	-0.008470546	0.7200641	0.008374082	0.051500004	79.0	531.1258835792542
43	0.90571433	0.30793583	1.0	-0.1	111.0	0.5699965	0.036318623	0.6226998	0.4939735	176000	2.035141e-06	0.07265386	-0.003798854	-0.006209187	0.71980745	0.0066812946	0.053500004	79.0	549.6183936595917
44	0.9405405	0.24873675	1.0	-0.1	106.72973	0.55368143	0.08539483	0.6592152	0.41077706	180000	-3.1652453e-06	0.06440701	-0.0060889586	-0.008924849	0.71705085	0.0067320387	0.0745	79.0	567.7728748321533
45	0.9717949	0.17386805	1.0	-0.1	100.38461	0.57492274	0.039616082	0.65291977	0.49996316	184000	1.4724732e-06	0.05049819	-0.0043011694	-0.010455076	0.7111797	0.0037915183	0.03925	79.0	587.3725395202637
46	0.94210523	0.24562652	1.0	-0.1	103.63158	0.6015182	0.055475637	0.6708459	0.40655363	188000	1.8424988e-06	0.052787066	-0.0019607982	-0.004465174	0.70974904	0.015762435	0.15875001	4.0	605.6609830856323
47	0.94210523	0.24562652	1.0	-0.1	104.31579	0.57829297	0.10271775	0.6697208	0.16399866	192000	-2.1896362e-06	0.07060346	-0.0063097593	-0.016060777	0.7091463	0.003791231	0.075	79.0	624.0797672271729
48	0.88717943	0.33372757	1.0	-0.1	101.871796	0.5891151	0.07007734	0.7004986	0.45840082	196000	1.5678406e-06	0.07664376	-0.0023813688	-0.0071381927	0.70116794	0.015521533	0.17125002	4.0	642.3528735637665
49	0.97380954	0.16770087	1.0	-0.1	94.28571	0.55457354	0.10924712	0.73046577	0.39566484	200000	4.1961673e-07	0.060251955	-0.0031321126	-0.017555907	0.701723	0.0045440877	0.02875	79.0	662.3009524345398
50	1.0	0.0	1.0	1.0	95.82927	0.63070774	0.033524007	0.67112184	0.47691962	204000	-2.056122e-06	0.03389148	-0.004762669	-0.0013152994	0.7110796	0.004439872	0.053250004	79.0	681.8735060691833
51	1.0	0.0	1.0	1.0	91.860466	0.65127444	0.03328248	0.71559006	0.5777401	208000	-8.1920626e-07	0.03135613	-0.0026924522	-0.00052429736	0.70576423	0.0060095266	0.035	79.0	702.4626133441925
52	0.95	0.22912881	1.0	-0.1	89.52273	0.64432216	0.02934489	0.7136332	0.60762477	212000	7.276535e-07	0.049707957	-0.003996945	-0.0044800304	0.7106616	0.004179131	0.051000003	79.0	722.707010269165
53	0.9755556	0.16214609	1.0	-0.1	88.04444	0.6194139	0.08027192	0.7417269	0.46884292	216000	-1.2168884e-06	0.041951533	-0.004310269	-0.005651135	0.70587826	0.0055641816	0.053000003	79.0	743.211893081665
54	0.9511111	0.22668846	1.0	-0.1	87.46667	0.6563576	0.06737968	0.7403056	0.49185866	220000	-7.066727e-07	0.056570563	-0.004512023	-0.0064250007	0.6999076	0.006284356	0.051000003	79.0	764.3317143917084
55	0.95416665	0.21980895	1.0	-0.1	82.5625	0.6257781	0.041364837	0.6868254	0.5183137	224000	7.829666e-06	0.054593667	-0.004740947	-0.005987551	0.7012639	0.011130087	0.053500004	79.0	786.0396358966827
56	0.97800004	0.154	1.0	-0.1	79.64	0.64868826	0.03723655	0.7195278	0.5694874	228000	-1.01509095e-05	0.039849836	-0.0073182853	-0.0050570704	0.6826696	0.0044624656	0.074750006	79.0	806.1184773445129
57	1.0	0.0	1.0	1.0	81.55102	0.6776097	0.023080425	0.72369385	0.60958844	232000	-4.700661e-06	0.028149465	-0.0034045852	-0.0015175585	0.68665195	0.005794257	0.03675	79.0	825.818487405777
58	0.955102	0.21765094	1.0	-0.1	81.0	0.6788743	0.030269241	0.7218796	0.629452	236000	-2.0027162e-06	0.047311075	-0.004842127	-0.0042708926	0.6909427	0.008388686	0.049250003	79.0	845.6459953784943
59	1.0	0.0	1.0	1.0	79.26	0.6691736	0.053230345	0.76095474	0.502432	240000	-4.386902e-07	0.029772982	-0.0049530985	-0.0042116847	0.7017402	0.003683027	0.058500003	79.0	865.7075796127319
60	0.955102	0.21765094	1.0	-0.1	80.46939	0.68185985	0.038481668	0.7355003	0.5995656	244000	2.357483e-06	0.046790887	-0.0029773521	-0.0030288398	0.69725525	0.004050686	0.03925	79.0	886.5199987888336
61	0.93399996	0.2612355	1.0	-0.1	79.26	0.64604175	0.029339584	0.69421333	0.53138304	248000	1.6374589e-06	0.055617377	-0.00403051	-0.009787962	0.68764526	0.0046807006	0.036500003	79.0	906.7218737602234
62	0.97755104	0.15553108	1.0	-0.1	80.81633	0.64529777	0.07984142	0.7458793	0.42374656	252000	5.527497e-06	0.039852623	-0.004567511	-0.0068833195	0.6861542	0.0061228094	0.0485	79.0	926.5952649116516
63	0.97755104	0.15553108	1.0	-0.1	81.12245	0.6711439	0.042635404	0.72741467	0.51720476	256000	6.2370304e-07	0.03497388	-0.004478716	-0.0019074902	0.6682312	0.0064926418	0.052	79.0	947.0073716640472
64	1.0	0.0	1.0	1.0	79.46	0.6728298	0.03567123	0.71496505	0.5686766	260000	-1.5501977e-06	0.026741479	-0.004451528	-0.001529213	0.6579553	0.0017733418	0.05	79.0	969.6177432537079
65	1.0	0.0	1.0	1.0	78.62	0.68659055	0.036266275	0.7312288	0.57395947	264000	2.9182436e-06	0.025732834	-0.0059558833	-0.00049486756	0.6458727	0.005969233	0.059250005	79.0	990.947761297226
66	0.9784314	0.15251322	1.0	-0.1	77.43137	0.68688434	0.02621191	0.72645783	0.63191015	268000	-5.6381227e-06	0.035444554	-0.0037808286	-0.0012263991	0.63815993	0.005118307	0.05225	79.0	1011.5066220760345
67	1.0	0.0	1.0	1.0	77.37255	0.6696077	0.050818935	0.754683	0.5437039	272000	3.385544e-07	0.025491543	-0.0048335292	-0.0015572123	0.6333175	0.0041668066	0.06525	79.0	1031.3570048809052
68	0.9792453	0.14966437	1.0	-0.1	74.77358	0.69763625	0.027767504	0.74320084	0.58846956	276000	-1.3074875e-06	0.032013558	-0.0032865668	-0.0054313857	0.6119153	0.0031478344	0.031000001	79.0	1052.125135421753
69	1.0	0.0	1.0	1.0	73.75926	0.6946571	0.061543167	0.7579187	0.46510196	280000	2.1839143e-07	0.023090234	-0.0051220297	-0.0028810967	0.61177707	0.0040214425	0.053500004	79.0	1073.1062200069427
70	1.0	0.0	1.0	1.0	71.96364	0.7104694	0.032723077	0.751045	0.58331114	284000	2.6597977e-06	0.019595364	-0.003211366	-0.001966782	0.60762	0.0031481315	0.029250002	79.0	1094.644079208374
71	1.0	0.0	1.0	1.0	72.01818	0.7053514	0.037779316	0.7611836	0.5072501	288000	-7.2536473e-06	0.017476901	-0.004202467	-0.0023418553	0.6080431	0.0059471955	0.045	79.0	1116.1983902454376
72	1.0	0.0	1.0	1.0	70.85714	0.70058507	0.04872027	0.7669424	0.4721622	292000	-1.4305116e-06	0.01481334	-0.004524583	-0.0024586106	0.60598963	0.004378829	0.052500002	79.0	1138.07763338089
73	0.9807018	0.14441484	1.0	-0.1	70.12281	0.71014136	0.06728372	0.80797887	0.41252533	296000	-4.7702792e-06	0.024056634	-0.004706875	-0.0061796363	0.5845608	0.0033942217	0.058500003	79.0	1160.0212914943695
74	1.0	0.0	1.0	1.0	69.49123	0.70265514	0.11208946	0.82842195	0.111323714	300000	-5.321503e-07	0.014518042	-0.0041565592	-0.004569865	0.5757974	0.005747479	0.043250002	79.0	1182.2961168289185
75	0.97962964	0.14829855	1.0	-0.1	73.44444	0.7106601	0.09280543	0.8375405	0.2949122	304000	1.2931824e-06	0.020766309	-0.004805649	-0.0035720915	0.56860375	0.004684056	0.045750003	79.0	1203.3266606330872
